content,date,like,place,tags
_pxg와..갠지.... 33인치.. 내꺼아님..😢#일상 #데일리 #pxg #좋아요#다이어트 #식단 #간지 #글램핑 #헬스 #골프 #볼링 #제주 #드라이버스윙 #여행 #제주여행 #제주맛집 #낚시 #titleist #타이틀리스트 #골프웨어 #한라산 #등산 #캠핑 #등반 #제주도맛집 #스크린골프 #골프존 #카카오프렌즈 #ootd #daily,2021-12-08,30,,"['#일상', '#데일리', '#pxg', '#좋아요', '#다이어트', '#식단', '#간지', '#글램핑', '#헬스', '#골프', '#볼링', '#제주', '#드라이버스윙', '#여행', '#제주여행', '#제주맛집', '#낚시', '#titleist', '#타이틀리스트', '#골프웨어', '#한라산', '#등산', '#캠핑', '#등반', '#제주도맛집', '#스크린골프', '#골프존', '#카카오프렌즈', '#ootd', '#daily']"
/히바치 주방인테리어 착안디자인!!ㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍ#부촌제 #제주 #제주맛집 #제주시 #제주시맛집 #서귀포 #서귀포맛집 #데이트 #가성비 #무복 #드라이브코스 #바이크 #오토바이 #혼밥 #셀카 #밥집 #데일리 #요리 #1인쉐프 #맛집 #캠핑 #일상 #여행 #1인식당 #도시락 #포장 #카페 #음식 #핫플 #히바치,2021-12-08,11,,"['#부촌제', '#제주', '#제주맛집', '#제주시', '#제주시맛집', '#서귀포', '#서귀포맛집', '#데이트', '#가성비', '#무복', '#드라이브코스', '#바이크', '#오토바이', '#혼밥', '#셀카', '#밥집', '#데일리', '#요리', '#1인쉐프', '#맛집', '#캠핑', '#일상', '#여행', '#1인식당', '#도시락', '#포장', '#카페', '#음식', '#핫플', '#히바치']"
"#베카롱베이글 빵순이인 나에게는 그저 좋은 이곳베이글 종류가 8개나 되고 크림치즈도 다양하다. ㅠㅠ 글 쓰다보니 또 먹고싶어짐,, 늦은 저녁까지 영업하지 않는게 슬프지만, 주말 오전에 가면 되니까!!",2021-12-08,20,제주시 아라동,['#베카롱베이글']
벌써 12월이 지나고 있네요. 시간이 정말 빨리가는거 같아 우울하네요ㅋㅋㅋ곧 있으면 또 한살을 먹어야하다니... 저희 가게를 방문해주셨던 분들이 다시 찾아와주시고 있어요. 다시 제주여행 오셔서 재방문을 해주시는거죠ㅎㅎㅎ제 기억 속에는 며칠 전에 온듯 한데요ㅋㅋㅋ이렇게 재방문을 해주신 고객님을 볼때마다 더더욱 열심히 해야겠다는 생각이 듭니다. 오늘도 정상 오픈을 했구요 많은 방문 부탁드립니다.그리고 내일은 오후 3~4시 사이까지만 영업을 하고 모레는 임시휴무를 하겠습니다. 귀한 발걸음이 헛걸음이 되시지 않게 참고부탁드립니다.,2021-12-08,28,새물국수,[]
오늘의메뉴입니다☺️,2021-12-08,10,,[]
블루보틀대기없이 먹다와따💙,2021-12-08,54,블루보틀 제주,[]
.퉁퉁 부은 채로#테디스오 의 한주 시작😊😊,2021-12-08,71,테디스오,['#테디스오']
💉다들 잘 아시죠? 백신패쓰…방역메뉴얼을 각자 스스로 책임있게 지켜주시길 바랍니다잔소리하는거 같아서 말씀드리기 불편한게 사실입니다서로가 배려할때 우리 사회는 그야말로… 브라보!!*여의치 않은 경우 배달도 브라보☝🏻📷 in the pic#우도땅콩#소금바질#설향딸기,2021-12-08,23,젤라떼리아 브라보,"['#우도땅콩', '#소금바질', '#설향딸기']"
반해버린 집 ❤️💚🧡#령이의먹스타그램,2021-12-08,19,카페 캐롤,['#령이의먹스타그램']
#에버리스cc 날씨는  굿^^☺ 요즘날씨가 아주 따뜻^^에버리스 예쁜연못 오리3마리 귀욥귀욥😆😆몇번왔지만~연못도오리도 첨보는듯~큭😂#즐골#골프가뭐라고#골프는어려워#즐라운딩⛳️#부부라운딩 #제주#제주먹거리#제주볼거리#제주이주#제주여행#제주라이프#제주살이#제주맛집#제주먹빵#제주도민#노형동맛집#고기매니아#한우매니아#제주도민그램#일상그램🌿#제주먹거리#제주도민#제주맛집#맛팔#먹스타그램#먹빵#소통#까페스타그램#추억만들기#제주즐기기,2021-12-08,36,,"['#에버리스cc', '#즐골', '#골프가뭐라고', '#골프는어려워', '#즐라운딩⛳️', '#부부라운딩', '#제주', '#제주먹거리', '#제주볼거리', '#제주이주', '#제주여행', '#제주라이프', '#제주살이', '#제주맛집', '#제주먹빵', '#제주도민', '#노형동맛집', '#고기매니아', '#한우매니아', '#제주도민그램', '#일상그램🌿', '#제주먹거리', '#제주도민', '#제주맛집', '#맛팔', '#먹스타그램', '#먹빵', '#소통', '#까페스타그램', '#추억만들기', '#제주즐기기']"
오랜만에 오빠랑 온 제주도😍제주공항에서 가까운 #제주분식 에서 점심먹고 여행시작~! .....#제주맛집#제주도맛집#제주공항맛집#제주도공항근처맛집#연동제주분식#제주도데이트#제주노형동맛집#신제주맛집#연동맛집#제주분식맛집#제주도맛집추천,2021-12-08,160,,"['#제주분식', '#제주맛집', '#제주도맛집', '#제주공항맛집', '#제주도공항근처맛집', '#연동제주분식', '#제주도데이트', '#제주노형동맛집', '#신제주맛집', '#연동맛집', '#제주분식맛집', '#제주도맛집추천']"
/코로나 또 시작이네 걱정이네 제주변의 외식업하시는분들 이번에도 잘버텨 내시길 진심 바램!!ㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍ#부촌제 #제주 #제주맛집 #제주시 #제주시맛집 #서귀포 #서귀포맛집 #데이트 #가성비 #무복 #드라이브코스 #바이크 #오토바이 #혼밥 #셀카 #밥집 #데일리 #요리 #1인쉐프 #맛집 #캠핑 #일상 #여행 #1인식당 #도시락 #포장 #카페 #음식 #핫플 #코로나,2021-12-08,12,,"['#부촌제', '#제주', '#제주맛집', '#제주시', '#제주시맛집', '#서귀포', '#서귀포맛집', '#데이트', '#가성비', '#무복', '#드라이브코스', '#바이크', '#오토바이', '#혼밥', '#셀카', '#밥집', '#데일리', '#요리', '#1인쉐프', '#맛집', '#캠핑', '#일상', '#여행', '#1인식당', '#도시락', '#포장', '#카페', '#음식', '#핫플', '#코로나']"
"학교, 회사 간식으로 타르트 주문이 많습니다😙 디저트 박스는 원하는 구성/ 금액으로 만들어 드립니다!✨ 에그타르트 대량주문은 3일전 부탁드립니다!💚❤️ 오늘도 디저트와 커피 정성스럽게 준비했습니다, 놀러오세요😋😋😋",2021-12-08,57,토토네,[]
"찐추천하는 제주밥집 ➰ 🥄집밥st인데 평범한 집밥이 아닌,, ! 제주답게 무려 두루치기가 흑돼지 🐷 두루치기만으로도 한 공기 뚝딱인데, 고등어조림 전복장 등등 다른 반찬들 하나하나 다 나무 맛있음 👀💕은쟁반 플레이팅도 아기자기 괜히 귀엽고..💛유명한곳이지만 너무 만족스러웠던 곳이라 슥 올려봅니둥 ➿📌단소제주 제주시 애월읍 애월로 139-4월~토 / 11:00~16:00오픈 맞춰가면 대기 없어요 !밥먹고 도보 5분거리 제레미커피가면 코스 딱이빈다,,💫#혤__jeju",2021-12-08,410,,['#혤__jeju']
"[덕승식당]요즘 제주 가시는 분들은 느끼시겠지만 차가 너무 막혀요..ㅜㅠ 중문에 머물면서 제주시에 저녁을 먹으러 가려면 최소 1시간은 각오해야 합니다. 한군데 정도는 꼭 가보고 싶은 곳을 위해 노력하겠지만, 이제 왠만하면 그냥 머무는곳 근처에서 해결하려구요.남쪽에서 가장 맛집들이 많이 모여있는 곳은 역시 대정이에요. 특히 모슬포항 인근에 로컬 식당들이 밀집되어 있는데, 첫번째 소개해 드릴 곳은 덕승식당입니다. 항구에서 직접 잡아온 신선한 활어로 만드는 조림이 유명한 집인데, 전 이번에 우럭매운탕에 반해 버렸어요. 깔끔하면서도 칼칼한 국물맛이 아침 해장으로 그만이더라구요. 물론 갈치조림과 고등어구이도 훌륭했습니다만 이집 매운탕은 오랫동안 기억에 남을 것 같습니다.다음번에는 저녁으로 가서 회와 다른 메뉴들도 좀 맛봐야 할 것 같아요. 제주에 다시 가야할 이유가 생겼습니다. 추천해준 제주의 동생들에게 감사🙏❤️#덕승식당 #제주맛집 #대정 #모슬포 #우럭매운탕 #갈치조림 #p2b_제주",2021-12-08,365,덕승식당,"['#덕승식당', '#제주맛집', '#대정', '#모슬포', '#우럭매운탕', '#갈치조림', '#p2b_제주']"
"스스로 관리하는 인기게시물 노출 플래너 시사마케팅입니다. 매주 로직 테스트를 통해 로직대응에 따른 신규플래너를 출시합니다. 프로필 하단 링크에서 계정체크 및 인스타그램 공부가 가능합니다.▪계정체크 및 노출테스트▪저품질체크 및 관리가이드 ▪노출 플래너을 통한 노출관리▪24시간 자가관리 시스템 ▪인기게시물 로직 공부하기▪인게게시물 노출 월관리👤노출 플래너 바로가기: http://www.sisamarketing.com또는, 프로필 하단 링크를 클릭하세요. #강남눈썹문신 #강남반영구#강남속눈썹#김포반영구#대전반영구#제주카페#대전눈썹문신#제주맛집#강남카페#강남맛집#홍대반영구#홍대속눈썹",2021-12-08,498,,"['#강남눈썹문신', '#강남반영구', '#강남속눈썹', '#김포반영구', '#대전반영구', '#제주카페', '#대전눈썹문신', '#제주맛집', '#강남카페', '#강남맛집', '#홍대반영구', '#홍대속눈썹']"
.막 찍어도 화보 같은 월정리 카페 콧수염고객님의 멋진 사진 감사합니다 🤳⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀제주시 구좌읍 해맞이해안로 406 카페콧수염070-4131-8880⠀⠀⠀⠀⠀방문해주신 모든 분들께 감사드립니다매일 모든 메뉴 sold-out 되므로 선착순 판매합니다.#월정리카페 #월정리카페거리 #월정리콧수염 #제주도카페 #제주도기념품 #애월맛집 #구좌읍카페 #구좌읍맛집 #월정리 #제주월정리 #제주월정리카페 #제주도맛집 #제주도민맛집 #제주애견동반 #제주여행 #제주 #월정리해변 #제주동쪽카페 #제주시카페 #월정리카페콧수염 #함덕카페 #제주카페추천 #함덕맛집 #함덕해수욕장 #제주카페 #제주맛집 #제주도 #제주도마카롱 #성산카페 #월정리맛집,2021-12-08,5,,"['#월정리카페', '#월정리카페거리', '#월정리콧수염', '#제주도카페', '#제주도기념품', '#애월맛집', '#구좌읍카페', '#구좌읍맛집', '#월정리', '#제주월정리', '#제주월정리카페', '#제주도맛집', '#제주도민맛집', '#제주애견동반', '#제주여행', '#제주', '#월정리해변', '#제주동쪽카페', '#제주시카페', '#월정리카페콧수염', '#함덕카페', '#제주카페추천', '#함덕맛집', '#함덕해수욕장', '#제주카페', '#제주맛집', '#제주도', '#제주도마카롱', '#성산카페', '#월정리맛집']"
/주방 인테리어 착안 싱크대에 철판 놓으면 딱이네!!ㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍ#부촌제 #제주 #제주맛집 #제주시 #제주시맛집 #서귀포 #서귀포맛집 #데이트 #가성비 #무복 #드라이브코스 #바이크 #오토바이 #혼밥 #셀카 #밥집 #데일리 #요리 #1인쉐프 #맛집 #캠핑 #일상 #여행 #1인식당 #도시락 #포장 #카페 #음식 #핫플 #주방,2021-12-08,12,,"['#부촌제', '#제주', '#제주맛집', '#제주시', '#제주시맛집', '#서귀포', '#서귀포맛집', '#데이트', '#가성비', '#무복', '#드라이브코스', '#바이크', '#오토바이', '#혼밥', '#셀카', '#밥집', '#데일리', '#요리', '#1인쉐프', '#맛집', '#캠핑', '#일상', '#여행', '#1인식당', '#도시락', '#포장', '#카페', '#음식', '#핫플', '#주방']"
"#니생각이났어 콩쥐팥치망원에서의 마지막 홀 영업일날 데리구 왔던 니생각 최애 크럼블 .. ♡ 애끼구 애끼다가 마지막으로 보내주자 ! 하고 요즘 반반 나눠먹는법 모르는저인데 나눠 먹어씁니다 ^^ 그제는 #스키니피그 #쑥이랑 오늘은 #흑임자 랑 ! 오랜만에 먹어도 아래 쑥 #브라우니 층이랑 팥 너모 맛있고 .. 💚 위에 아주 구수한 맛만 잘살린 현미 치케 부분도 넘 잘 어울려버림,,, 사장님 너모 그리워요 .. 🥺",2021-12-08,39,,"['#니생각이났어', '#스키니피그', '#쑥이랑', '#흑임자', '#브라우니']"
탐나는국밥#하귀맛집 #상귀맛집 #애월맛집 #제주국밥 #국밥맛집 #희돼지맛집 #제주맛집 #제주도맛집 #제주시맛집 #하귀 #하귀밥집 #애월 #상귀 #애월밥집 #애월읍맛집 #올레길 #제주공항 #제주 #제주시 #맛집 #밥집 #산방산 #서귀포 #우도 #표선 #마라도 #가파도,2021-12-08,3,,"['#하귀맛집', '#상귀맛집', '#애월맛집', '#제주국밥', '#국밥맛집', '#희돼지맛집', '#제주맛집', '#제주도맛집', '#제주시맛집', '#하귀', '#하귀밥집', '#애월', '#상귀', '#애월밥집', '#애월읍맛집', '#올레길', '#제주공항', '#제주', '#제주시', '#맛집', '#밥집', '#산방산', '#서귀포', '#우도', '#표선', '#마라도', '#가파도']"
"#제주여행#신창해안도로#싱계물공원#판포포구#제주맛집#제주도맛집#한경면맛집#금자매식당#협재맛집#제주서쪽맛집#신창해안도로맛집#금능맛집#월령맛집#판포포구맛집#제주도민맛집#신창리맛집#싱계물공원맛집#신창풍차해안도로맛집#수월봉맛집#차귀도#차귀도맛집#오설록맛집#고산맛집#자구내포구#수월봉#제주서쪽여행#신화월드맛집#고산리맛집...오늘은 시장나가는길에 금천사 후원자님들께서 보내주신 물품과 간식이 부족한 아이들을 위해 금자매에서 빵을 준비해서 가져다드렸어요. 이번 빵주문은 #한림과자점 에서 초코크로와상과 애플파이를 주문했는데 세상에나...사장님께서 아이들 크리스마스선물로 예쁜 컵간식을 준비해주셨습니다.정말 세상은 너무 아름다운분들이 많이 계신듯합니다!@hanrim_cookie 감사합니다❤참!식품을 후원해주실때는 상하지 않는것은 제가 보육원에 직접 배송이 가능하지만 그렇지않은건 보육원으로 바로발송할수있게  연결해드릴께요.😄금천사 회원님들 항상 감사드립니다!....안녕하세요.제3회 금천사 물품기부를 시작하려합니다.지난번에 진짜 많이 도와주셔서 저도 깜작 놀랐어요.너무 감사하고 이렇게 마음이 따뜻하신분들이 많다는것에 힘이 납니다.일년에 3~4회 물품후원을 받을 예정이고 매월 정기적으로 후원해주셔도 감사하지만 매번 하시면 부담이 될수 있으니 참여하시고 싶으실때 언제든 해주세요.물품후원은 두가지방법으로 하실수 있어요.세금공제를 받으려 한다거나,부정적으로 사용하지 않을까하는 의심받을 소지가 있어서 물품으로만 후원을 받으려합니다.혼자서 하기엔 저혼자 감당이 안되기도 하고,좋은일에 동참하고 싶다는 분들이 많으셔서 일년에 3~4번정도 후원을 받게 되었으니,관심있으신분들의 참여 부탁드립니다.이 후원의 취지는 유기견과 아동에게 식품,물품 후원이 목적이며 각자 개인의 경제 사정에 부담이 안가는 선에서 물품을 모아 기부하는것입니다.작은냇물이 모여 큰 바다가 되는것처럼요.기부도 내 경제에 부담이 되면 그 취지가  흐려져버리고 결국에는 활동이 중지되는 상황이 오게되니 천원이던,오천원이던 만원이던,삼만원이던 사정에 맞게 부담되지않는 선에서 물품후원 부탁드려요!1,2번 두 방법중 참여원하시는 방법으로 하시면 됩니다...1.제주보육원 물품후원❤❤제가 이번에 후원하는 보육원의 위치는 후원자님께만 공개되며 보육원에 약55명 의 아이들이 있는 제주도내에 있는 보육원입니다.물품량이 많아지면 다른 보육원에도 후원할 예정입니다.보육원에서 제일 필요로 하는 물품이 생필품(샴푸,휴지,비누,물티슈등)이라고 합니다.안쓰시는 케이크,과자,아이스크림 기프티콘 기부도 가능합니다....2.방치,학대견,길고양이 사료후원및 폐기이불후원❤위에 사진에 있는 20kg 사료를 쿠팡에서보내주셔도 되고 안쓰시는 이불,담요등추운겨울에 따뜻하게 깔아줄수 있는 것들을 보내주셔도 되요.배송비가 드는 제주도다보니 사료는 로켓배송으로 배송비가 들지않는것으로 사진올려드렸구요,사료의 종류는 아무것이나 상관없습니다.이불은 개별적으로 택배비 선불지불하셔서 보내주셔야 합니다.직접 이불을 가져다주신다는 분들은 연락주시면 장소 문자로 보내드릴께요!물품후원후 택배 도착시 확실한 물품량,오배송 체크를 위해후원인 성함과 번호 꼭 부탁드립니다...물품후원은⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️010.8967.8480  카톡이나 문자,디엠으로부탁드리며 택배보내실곳 주소는 🏡제주시 한경면 용고로154 1층""금자매식당"" 으로 부탁드릴께요.☎️064.773.9991",2021-12-08,151,,"['#제주여행', '#신창해안도로', '#싱계물공원', '#판포포구', '#제주맛집', '#제주도맛집', '#한경면맛집', '#금자매식당', '#협재맛집', '#제주서쪽맛집', '#신창해안도로맛집', '#금능맛집', '#월령맛집', '#판포포구맛집', '#제주도민맛집', '#신창리맛집', '#싱계물공원맛집', '#신창풍차해안도로맛집', '#수월봉맛집', '#차귀도', '#차귀도맛집', '#오설록맛집', '#고산맛집', '#자구내포구', '#수월봉', '#제주서쪽여행', '#신화월드맛집', '#고산리맛집...오늘은', '#한림과자점']"
